steam_appid,name,platforms_windows,platforms_mac,platforms_linux,supported_languages,controller_support,achievements,dlc,required_age,is_free,price_initial,price_final,price_discount_percent,copies_sold,positive_review_rate,category_Adjustable Difficulty,category_Adjustable Text Size,category_Camera Comfort,category_Captions available,category_Co-op,category_Color Alternatives,category_Commentary available,category_Cooperativos,category_Cooperativos en línea,category_Cooperativos en pantalla dividida/compartida,category_Cross-Platform Multiplayer,category_Custom Volume Controls,category_Estadísticas,category_Family Sharing,category_Full controller support,category_HDR available,category_In-App Purchases,category_Includes level editor,category_JcJ,category_JcJ en línea,category_JcJ en pantalla dividida/compartida,category_Keyboard Only Option,category_LAN Co-op,category_LAN PvP,category_MMO,category_Mouse Only Option,category_Multi-player,category_Multijugador,category_Multijugador multiplataforma,category_Narrated Game Menus,category_Online Co-op,category_Online PvP,category_Pantalla dividida/compartida,category_Partial Controller Support,category_Playable without Timed Input,category_PvP,category_Remote Play Together,category_Remote Play on Phone,category_Remote Play on TV,category_Remote Play on Tablet,category_Save Anytime,category_Shared/Split Screen,category_Shared/Split Screen Co-op,category_Shared/Split Screen PvP,category_Single-player,category_Stats,category_Steam Achievements,category_Steam Cloud,category_Steam Leaderboards,category_Steam Timeline,category_Steam Trading Cards,category_Steam Turn Notifications,category_Steam Workshop,category_Stereo Sound,category_Subtitle Options,category_Surround Sound,category_Touch Only Option,category_Valve Anti-Cheat enabled,genre_Action,genre_Adventure,genre_Animation & Modeling,genre_Audio Production,genre_Casual,genre_Design & Illustration,genre_Early Access,genre_Education,genre_Free To Play,genre_Game Development,genre_Gore,genre_Indie,genre_Massively Multiplayer,genre_Movie,genre_Nudity,genre_Photo Editing,genre_RPG,genre_Racing,genre_Sexual Content,genre_Simulation,genre_Software Training,genre_Sports,genre_Strategy,genre_Utilities,genre_Video Production,genre_Violent,genre_Web Publishing,support_english_0.0,support_english_1.0,support_english_Unknown,is_mainstream_developer,is_mainstream_publisher,has_esrb_rating,has_pegi_rating,has_dejus_rating,max_age_rating,banned_in_germany,has_violence_content,controller_support_binary,has_vr_support
2591210,ASTRAL TALE-星界神話,True,False,False,4,0,0.0,0.0,0,True,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,1,1,17,0,1,0,0
1843920,Communist Clicker,True,True,False,1,0,0.0,0.0,0,False,299,299,0,240.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,True,False,0,0,0,0,1,10,0,0,0,0
1027520,Hentai Waifu,True,False,False,29,0,87.0,2.0,0,False,199,199,0,490.0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False,True,False,0,0,0,0,0,0,0,0,0,0
2937930,Deadlands Duel: Time Rift Rumble,True,False,False,1,1,44.0,0.0,0,True,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,16,0,1,1,0
1950520,危险岛 DangerousIsland,True,False,False,12,0,0.0,0.0,0,False,199,199,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,0,0
1386770,Blip,True,True,False,1,0,0.0,0.0,0,True,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,12,0,1,0,0
2537860,Ocean's Venus,True,False,False,1,0,7.0,0.0,0,True,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,0,0,0,0,1,16,0,1,0,0
3532660,FPPB,True,False,False,9,0,0.0,0.0,0,False,199,199,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,False,True,False,0,0,0,0,1,0,0,0,0,0
791960,Cactus Jumper,True,False,False,1,0,0.0,0.0,0,False,99,99,0,280.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,1,1,0,6,0,0,0,0
750870,JumpBall 2,True,False,False,1,0,0.0,2.0,0,False,499,79,84,240.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,True,False,1,1,0,0,1,0,0,0,0,0
698960,Battlemage Training,True,False,False,1,0,0.0,0.0,0,False,99,99,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,0,0,0,0,0,1
578620,GORN,True,False,False,1,0,0.0,0.0,0,False,1999,1999,0,259280.0,0.9435745140388769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,1,0,0,1,14,0,1,0,1
1368120,Messy Room Simulator,True,False,False,2,0,15.0,0.0,0,False,499,499,0,1230.0,0.5609756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,0,0
1587700,The Adventures of Mr. Poop,True,False,False,2,0,23.0,0.0,0,False,199,199,0,150.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,18,0,1,0,0
375170,Gunpowder,True,True,True,8,0,30.0,0.0,0,False,99,99,0,1050.0,0.9523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,1,1,0,10,0,0,0,0
3815050,RESTORER,True,False,False,10,1,12.0,1.0,0,False,499,499,0,960.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,16,0,1,1,0
1795640,Solar Cage,True,False,False,1,0,1.0,0.0,0,True,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,16,0,1,0,0
3660100,Holiday in Europe: Czech Adventure Collector's Edition,True,False,False,4,0,23.0,0.0,0,False,1599,1599,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,1,0,0,1,0,0,0,0,0
522090,Medieval Defenders,True,False,False,2,0,12.0,1.0,0,False,1499,1499,0,5700.0,0.35964912280701755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False,True,False,1,1,0,0,1,0,0,0,0,0
3524110,FP Racer,True,False,False,1,0,0.0,1.0,0,True,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,0,0
2866120,Johnny Trigger: Sniper,True,False,False,1,1,25.0,0.0,0,False,499,499,0,1080.0,0.8611111111111112,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,16,0,1,1,0
2058800,Try to Fly,True,True,False,20,1,0.0,0.0,0,False,999,999,0,330.0,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,False,True,False,1,1,1,1,1,13,0,1,1,0
3814930,Observer Protocol: The Station - Second Shift,True,False,False,1,0,7.0,0.0,0,False,499,499,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,16,0,1,0,0
872810,Eleven Eleven,True,False,False,1,0,0.0,0.0,0,False,1999,1999,0,735.0,0.9047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,12,0,1,0,1
1097240,Crawling Of The Dead,True,False,False,2,0,54.0,0.0,0,False,2499,2499,0,1320.0,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,0,0,0,0,0,1
1787270,NRGeditor,True,False,False,1,0,0.0,0.0,0,True,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,0,0,0,0,0,0
246880,Recruits,True,False,False,1,0,0.0,0.0,0,False,999,999,0,3100.0,0.1935483870967742,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,0,0,0,0,0,0
467910,EPΘCH,True,False,False,1,0,0.0,0.0,0,False,99,99,0,1450.0,0.6206896551724138,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,0,0,0,0,0,0
753400,Harem Girl: Evie,True,False,False,1,0,19.0,0.0,0,False,199,199,0,840.0,0.8214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False,True,False,1,1,0,0,1,18,0,0,0,0
433480,Rayon Riddles - Rise of the Goblin King,True,False,False,2,1,29.0,0.0,0,False,1199,1199,0,400.0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,0,0,1,1,1,12,0,1,1,0
1508890,Desirable: Dream Hotel,True,False,False,1,0,30.0,0.0,0,False,199,199,0,240.0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,18,1,0,0,0
975220,A Business Power,True,False,False,1,0,0.0,0.0,0,False,499,499,0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,0,0
457450,Defend Your Crypt,True,True,False,8,0,16.0,1.0,0,False,299,299,0,1650.0,0.7878787878787878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,0,1,1,0,1,16,0,1,0,0
3376160,おしかけねーちゃん Can I crash at your place?,True,False,False,39,0,0.0,0.0,0,False,2999,2999,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,1,1,0,0,1,16,0,1,0,0
2244570,Space landing,True,False,False,2,1,0.0,0.0,0,False,199,199,0,90.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,10,0,0,1,0
2059740,Hoverboy,True,False,False,2,0,6.0,3.0,0,True,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,18,0,1,0,0
3675720,Seven Days Until Morning,True,False,False,1,0,0.0,0.0,0,False,999,999,0,30.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,16,0,1,0,0
1583500,Eternal Dread 3,True,False,False,5,0,30.0,0.0,0,False,1499,1499,0,8250.0,0.8436363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,18,0,1,0,0
649460,Space Panic: Room Escape (VR),True,False,False,1,0,10.0,0.0,0,False,399,399,0,640.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,0,0,0,0,0,1
2215080,Twin Mind: Nobody's Here Collector's Edition,True,False,False,4,0,0.0,1.0,0,False,799,799,0,480.0,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,1,0,0,1,12,0,1,0,0
660390,RageBall,True,False,False,1,1,5.0,0.0,0,False,999,999,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0
3578120,The Stairwell,True,False,False,15,0,12.0,0.0,0,False,499,424,15,240.0,0.75,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,16,0,1,0,0
1785510,HOGuru Presents: The House With Too Many Zombies In It,True,False,False,1,0,15.0,0.0,0,False,399,399,0,60.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,6,0,1,0,0
218620,PAYDAY 2,True,False,True,12,1,1328.0,78.0,18,False,999,999,0,26200680.0,0.901515533184635,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,1,1,1,18,0,1,1,1
2132040,Catherine Ragnor - Blackbeards Fury,True,False,False,1,0,0.0,0.0,0,False,799,799,0,120.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,1,0,0,1,0,0,0,0,0
3066920,Nuke Bomberman,True,False,False,1,0,0.0,0.0,0,False,5499,5499,0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,0,0
632750,StarPlayerVR,True,False,False,1,0,0.0,0.0,0,False,999,999,0,600.0,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,True,False,0,0,0,0,0,0,0,0,0,1
27900,Twin Sector,True,False,False,5,0,0.0,0.0,0,False,499,499,0,11640.0,0.3917525773195876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,1,1,12,0,1,0,0
381560,Epic Cards Battle(TCG),True,True,False,3,0,50.0,0.0,0,True,0,0,0,300.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,0,0,0,0,0,0,0,0,0,0
1835250,Escape,True,False,False,1,0,6.0,0.0,0,False,99,99,0,150.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,12,0,1,0,0
2371890,Chronicles of the Wolf,True,False,False,7,1,16.0,1.0,0,False,1999,1999,0,8760.0,0.839041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,12,0,1,1,0
2484630,无尽的冒险,True,False,False,1,0,0.0,0.0,0,False,99,99,0,960.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,0,0
